household_id,group,voted
1873,Control,0
1874,Control,1
1875,Control,1
1876,Control,0
1877,Control,0
1878,Control,0
1879,Control,0
1880,Control,0
1881,Control,0
1882,Control,1
1883,Control,0
1884,Control,1
1885,Control,0
1886,Control,0
1887,Control,0
1888,Control,0
1889,Control,1
1890,Control,1
1891,Control,0
1892,Control,0
1893,Control,1
1894,Control,0
1895,Control,0
1896,Control,1
1897,Control,0
1898,Control,0
1899,Control,0
1900,Control,1
1901,Control,0
1902,Control,0
1903,Control,1
1904,Control,0
1905,Control,1
1906,Control,0
1907,Control,1
1908,Control,0
1909,Control,0
1910,Control,0
1911,Control,0
1912,Control,1
1913,Control,1
1914,Control,0
1915,Control,0
1916,Control,1
1917,Control,1
1918,Control,0
1919,Control,0
1920,Control,0
1921,Control,0
1922,Control,0
1923,Control,0
1924,Control,0
1925,Control,1
1926,Control,0
1927,Control,0
1928,Control,0
1929,Control,0
1930,Control,0
1931,Control,0
1932,Control,0
1933,Control,0
1934,Control,0
1935,Control,0
1936,Control,1
1937,Control,0
1938,Control,1
1939,Control,0
1940,Control,0
1941,Control,0
1942,Control,0
1943,Control,1
1944,Control,1
1945,Control,1
1946,Control,0
1947,Control,0
1948,Control,0
1949,Control,0
1950,Control,0
1951,Control,0
1952,Control,0
1953,Control,0
1954,Control,1
1955,Control,1
1956,Control,1
1957,Control,0
1958,Control,0
1959,Control,0
1960,Control,1
1961,Control,0
1962,Control,0
1963,Control,1
1964,Control,0
1965,Control,0
1966,Control,0
1967,Control,0
1968,Control,0
1969,Control,0
1970,Control,0
1971,Control,0
1972,Control,1
1973,Control,0
1974,Control,0
1975,Control,0
1976,Control,1
1977,Control,0
1978,Control,0
1979,Control,1
1980,Control,1
1981,Control,0
1982,Control,1
1983,Control,0
1984,Control,0
1985,Control,0
1986,Control,0
1987,Control,1
1988,Control,0
1989,Control,0
1990,Control,1
1991,Control,1
1992,Control,0
1993,Control,0
1994,Control,0
1995,Control,1
1996,Control,0
1997,Control,1
1998,Control,0
1999,Control,0
2000,Control,0
2001,Control,0
2002,Control,0
2003,Control,1
2004,Control,0
2005,Control,0
2006,Control,1
2007,Control,0
2008,Control,1
2009,Control,0
2010,Control,0
2011,Control,0
2012,Control,0
2013,Control,1
2014,Control,0
2015,Control,0
2016,Control,0
2017,Control,0
2018,Control,1
2019,Control,0
2020,Control,0
2021,Control,1
2022,Control,0
2023,Control,1
2024,Control,0
2025,Control,0
2026,Control,0
2027,Control,1
2028,Control,1
2029,Control,0
2030,Control,0
2031,Control,0
2032,Control,0
2033,Control,0
2034,Control,1
2035,Control,0
2036,Control,0
2037,Control,0
2038,Control,0
2039,Control,0
2040,Control,0
2041,Control,1
2042,Control,0
2043,Control,0
2044,Control,0
2045,Control,1
2046,Control,1
2047,Control,0
2048,Control,1
2049,Control,0
2050,Control,0
2051,Control,0
2052,Control,0
2053,Control,0
2054,Control,1
2055,Control,1
2056,Control,0
2057,Control,0
2058,Control,0
2059,Control,0
2060,Control,0
2061,Control,0
2062,Control,0
2063,Control,1
2064,Control,0
2065,Control,0
2066,Control,1
2067,Control,0
2068,Control,0
2069,Control,0
2070,Control,0
2071,Control,1
2072,Control,0
2073,Control,0
2074,Control,1
2075,Control,1
2076,Control,1
2077,Control,0
2078,Control,0
2079,Control,1
2080,Control,1
2081,Control,0
2082,Control,0
2083,Control,0
2084,Control,1
2085,Control,0
2086,Control,0
2087,Control,0
2088,Control,0
2089,Control,1
2090,Control,0
2091,Control,1
2092,Control,1
2093,Control,0
2094,Control,0
2095,Control,0
2096,Control,1
2097,Control,0
2098,Control,0
2099,Control,1
2100,Control,0
2101,Control,1
2102,Control,0
2103,Control,0
2104,Control,0
2105,Control,1
2106,Control,0
2107,Control,1
2108,Control,1
2109,Control,0
2110,Control,1
2111,Control,0
2112,Control,0
2113,Control,0
2114,Control,1
2115,Control,0
2116,Control,0
2117,Control,0
2118,Control,0
2119,Control,0
2120,Control,1
2121,Control,1
2122,Control,0
2123,Control,1
2124,Control,0
2125,Control,1
2126,Control,0
2127,Control,0
2128,Control,0
2129,Control,1
2130,Control,0
2131,Control,0
2132,Control,0
2133,Control,0
2134,Control,0
2135,Control,1
2136,Control,1
2137,Control,0
2138,Control,1
2139,Control,0
2140,Control,1
2141,Control,1
2142,Control,0
2143,Control,1
2144,Control,0
2145,Control,0
2146,Control,1
2147,Control,0
2148,Control,0
2149,Control,0
2150,Control,1
2151,Control,0
2152,Control,0
2153,Control,1
2154,Control,1
2155,Control,0
2156,Control,0
2157,Control,0
2158,Control,0
2159,Control,0
2160,Control,1
2161,Control,0
2162,Control,0
2163,Control,0
2164,Control,1
2165,Control,0
2166,Control,1
2167,Control,0
2168,Control,0
2169,Control,0
2170,Control,0
2171,Control,0
2172,Control,0
2173,Control,0
2174,Control,1
2175,Control,0
2176,Control,1
2177,Control,0
2178,Control,0
2179,Control,0
2180,Control,0
2181,Control,0
2182,Control,0
2183,Control,0
2184,Control,0
2185,Control,0
2186,Control,1
2187,Control,1
2188,Control,1
2189,Control,1
2190,Control,0
2191,Control,0
2192,Control,1
2193,Control,0
2194,Control,0
2195,Control,0
2196,Control,0
2197,Control,0
2198,Control,1
2199,Control,0
2200,Control,0
2201,Control,1
2202,Control,0
2203,Control,0
2204,Control,0
2205,Control,1
2206,Control,1
2207,Control,0
2208,Control,1
2209,Control,0
2210,Control,1
2211,Control,1
2212,Control,1
2213,Control,0
2214,Control,1
2215,Control,1
2216,Control,0
2217,Control,1
2218,Control,0
2219,Control,1
2220,Control,0
2221,Control,1
2222,Control,0
2223,Control,0
2224,Control,0
2225,Control,0
2226,Control,0
2227,Control,0
2228,Control,0
2229,Control,0
2230,Control,0
2231,Control,1
2232,Control,0
2233,Control,1
2234,Control,1
2235,Control,0
2236,Control,0
2237,Control,1
2238,Control,0
2239,Control,0
2240,Control,0
2241,Control,1
2242,Control,0
2243,Control,0
2244,Control,1
2245,Control,1
2246,Control,0
2247,Control,0
2248,Control,1
2249,Control,0
2250,Control,0
2251,Control,0
2252,Control,1
2253,Control,0
2254,Control,1
2255,Control,1
2256,Control,0
2257,Control,0
2258,Control,0
2259,Control,0
2260,Control,0
2261,Control,1
2262,Control,0
2263,Control,1
2264,Control,0
2265,Control,0
2266,Control,0
2267,Control,0
2268,Control,0
2269,Control,0
2270,Control,0
2271,Control,0
2272,Control,0
2273,Control,0
2274,Control,0
2275,Control,1
2276,Control,0
2277,Control,1
2278,Control,0
2279,Control,0
2280,Control,0
2281,Control,0
2282,Control,0
2283,Control,0
2284,Control,0
2285,Control,0
2286,Control,0
2287,Control,1
2288,Control,0
2289,Control,0
2290,Control,0
2291,Control,0
2292,Control,0
2293,Control,0
2294,Control,0
2295,Control,0
2296,Control,0
2297,Control,0
2298,Control,0
2299,Control,0
2300,Control,0
2301,Control,1
2302,Control,0
2303,Control,0
2304,Control,0
2305,Control,1
2306,Control,0
2307,Control,0
2308,Control,0
2309,Control,0
2310,Control,0
2311,Control,0
2312,Control,1
2313,Control,0
2314,Control,0
2315,Control,1
2316,Control,0
2317,Control,0
2318,Control,0
2319,Control,0
2320,Control,0
2321,Control,1
2322,Control,1
2323,Control,0
2324,Control,0
2325,Control,1
2326,Control,1
2327,Control,1
2328,Control,0
2329,Control,0
2330,Control,0
2331,Control,0
2332,Control,0
2333,Control,0
2334,Control,0
2335,Control,0
2336,Control,0
2337,Control,0
2338,Control,0
2339,Control,0
2340,Control,0
2341,Control,1
2342,Control,0
2343,Control,0
2344,Control,0
2345,Control,1
2346,Control,0
2347,Control,0
2348,Control,0
2349,Control,0
2350,Control,0
2351,Control,0
2352,Control,1
2353,Control,0
2354,Control,1
2355,Control,1
2356,Control,0
2357,Control,1
2358,Control,0
2359,Control,0
2360,Control,0
2361,Control,0
2362,Control,0
2363,Control,0
2364,Control,0
2365,Control,0
2366,Control,0
2367,Control,0
2368,Control,0
2369,Control,0
2370,Control,1
2371,Control,0
2372,Control,1
2373,Control,0
2374,Control,0
2375,Control,0
2376,Control,0
2377,Control,0
2378,Control,1
2379,Control,0
2380,Control,1
2381,Control,1
2382,Control,1
2383,Control,1
2384,Control,0
2385,Control,0
2386,Control,0
2387,Control,0
2388,Control,0
2389,Control,1
2390,Control,0
2391,Control,0
2392,Control,0
2393,Control,0
2394,Control,0
2395,Control,1
2396,Control,0
2397,Control,0
2398,Control,0
2399,Control,0
2400,Control,0
2401,Control,0
2402,Control,0
2403,Control,0
2404,Control,0
2405,Control,0
2406,Control,0
2407,Control,0
2408,Control,0
2409,Control,1
2410,Control,0
2411,Control,0
2412,Control,0
2413,Control,0
2414,Control,0
2415,Control,0
2416,Control,1
2417,Control,0
2418,Control,0
2419,Control,0
2420,Control,0
2421,Control,0
2422,Control,0
2423,Control,1
2424,Control,0
2425,Control,0
2426,Control,1
2427,Control,0
2428,Control,1
2429,Control,0
2430,Control,1
2431,Control,0
2432,Control,1
2433,Control,1
2434,Control,0
2435,Control,1
2436,Control,0
2437,Control,0
2438,Control,0
2439,Control,0
2440,Control,0
2441,Control,0
2442,Control,0
2443,Control,1
2444,Control,1
2445,Control,0
2446,Control,0
2447,Control,0
2448,Control,0
2449,Control,0
2450,Control,0
2451,Control,0
2452,Control,1
2453,Control,0
2454,Control,0
2455,Control,0
2456,Control,0
2457,Control,0
2458,Control,0
2459,Control,0
2460,Control,0
2461,Control,1
2462,Control,1
2463,Control,0
2464,Control,0
2465,Control,0
2466,Control,0
2467,Control,0
2468,Control,0
2469,Control,0
2470,Control,0
2471,Control,0
2472,Control,1
2473,Control,1
2474,Control,1
2475,Control,0
2476,Control,1
2477,Control,0
2478,Control,1
2479,Control,0
2480,Control,1
2481,Control,0
2482,Control,1
2483,Control,1
2484,Control,0
2485,Control,0
2486,Control,1
2487,Control,0
2488,Control,1
2489,Control,0
2490,Control,0
2491,Control,0
2492,Control,0
2493,Control,1
2494,Control,0
2495,Control,0
2496,Control,0
2497,Control,0
2498,Control,1
2499,Control,1
2500,Control,0
2501,Control,1
2502,Control,1
2503,Control,0
2504,Control,1
2505,Control,0
2506,Control,0
2507,Control,1
2508,Control,0
2509,Control,1
2510,Control,1
2511,Control,0
2512,Control,1
2513,Control,0
2514,Control,0
2515,Control,0
2516,Control,1
2517,Control,0
2518,Control,0
2519,Control,0
2520,Control,1
2521,Control,0
2522,Control,0
2523,Control,0
2524,Control,0
2525,Control,1
2526,Control,0
2527,Control,0
2528,Control,1
2529,Control,0
2530,Control,1
2531,Control,0
2532,Control,1
2533,Control,0
2534,Control,0
2535,Control,1
2536,Control,1
2537,Control,1
2538,Control,0
2539,Control,1
2540,Control,1
2541,Control,0
2542,Control,1
2543,Control,1
2544,Control,0
2545,Control,0
2546,Control,0
2547,Control,0
2548,Control,0
2549,Control,0
2550,Control,0
2551,Control,0
2552,Control,0
2553,Control,1
2554,Control,1
2555,Control,0
2556,Control,1
2557,Control,0
2558,Control,0
2559,Control,0
2560,Control,0
2561,Control,1
2562,Control,1
2563,Control,0
2564,Control,0
2565,Control,0
2566,Control,0
2567,Control,0
2568,Control,0
2569,Control,1
2570,Control,1
2571,Control,0
2572,Control,1
2573,Control,0
2574,Control,0
2575,Control,0
2576,Control,0
2577,Control,1
2578,Control,0
2579,Control,0
2580,Control,0
2581,Control,0
2582,Control,1
2583,Control,0
2584,Control,0
2585,Control,0
2586,Control,0
2587,Control,0
2588,Control,0
2589,Control,0
2590,Control,1
2591,Control,1
2592,Control,1
2593,Control,0
2594,Control,0
2595,Control,0
2596,Control,1
2597,Control,0
2598,Control,0
2599,Control,0
2600,Control,0
2601,Control,0
2602,Control,0
2603,Control,1
2604,Control,0
2605,Control,0
2606,Control,0
2607,Control,0
2608,Control,0
2609,Control,1
2610,Control,0
2611,Control,1
2612,Control,0
2613,Control,0
2614,Control,1
2615,Control,0
2616,Control,0
2617,Control,0
2618,Control,0
2619,Control,1
2620,Control,0
2621,Control,1
2622,Control,1
2623,Control,0
2624,Control,1
2625,Control,0
2626,Control,1
2627,Control,0
2628,Control,0
2629,Control,0
2630,Control,0
2631,Control,0
2632,Control,1
2633,Control,0
2634,Control,0
2635,Control,1
2636,Control,0
2637,Control,1
2638,Control,1
2639,Control,1
2640,Control,0
2641,Control,0
2642,Control,0
2643,Control,1
2644,Control,0
2645,Control,0
2646,Control,0
2647,Control,1
2648,Control,0
2649,Control,0
2650,Control,0
2651,Control,0
2652,Control,0
2653,Control,0
2654,Control,0
2655,Control,1
2656,Control,0
2657,Control,1
2658,Control,1
2659,Control,0
2660,Control,0
2661,Control,0
2662,Control,1
2663,Control,0
2664,Control,0
2665,Control,0
2666,Control,0
2667,Control,0
2668,Control,0
2669,Control,1
2670,Control,0
2671,Control,0
2672,Control,0
2673,Control,1
2674,Control,0
2675,Control,1
2676,Control,0
2677,Control,0
2678,Control,0
2679,Control,0
2680,Control,0
2681,Control,0
2682,Control,1
2683,Control,0
2684,Control,0
2685,Control,0
2686,Control,0
2687,Control,0
2688,Control,0
2689,Control,0
2690,Control,0
2691,Control,0
2692,Control,0
2693,Control,0
2694,Control,0
2695,Control,1
2696,Control,0
2697,Control,0
2698,Control,0
2699,Control,1
2700,Control,1
2701,Control,0
2702,Control,1
2703,Control,0
2704,Control,0
2705,Control,1
2706,Control,1
2707,Control,0
2708,Control,0
2709,Control,0
2710,Control,0
2711,Control,1
2712,Control,0
2713,Control,0
2714,Control,0
2715,Control,0
2716,Control,0
2717,Control,0
2718,Control,1
2719,Control,1
2720,Control,0
2721,Control,1
2722,Control,1
2723,Control,1
2724,Control,0
2725,Control,0
2726,Control,0
2727,Control,0
2728,Control,0
2729,Control,0
2730,Control,0
2731,Control,1
2732,Control,0
2733,Control,0
2734,Control,1
2735,Control,1
2736,Control,1
2737,Control,1
2738,Control,0
2739,Control,1
2740,Control,0
2741,Control,0
2742,Control,0
2743,Control,0
2744,Control,0
2745,Control,0
2746,Control,1
2747,Control,0
2748,Control,0
2749,Control,1
2750,Control,0
2751,Control,0
2752,Control,0
2753,Control,0
2754,Control,0
2755,Control,1
2756,Control,0
2757,Control,0
2758,Control,1
2759,Control,1
2760,Control,0
2761,Control,0
2762,Control,0
2763,Control,0
2764,Control,0
2765,Control,0
2766,Control,1
2767,Control,0
2768,Control,0
2769,Control,0
2770,Control,0
2771,Control,0
2772,Control,0
2773,Control,1
2774,Control,0
2775,Control,0
2776,Control,0
2777,Control,0
2778,Control,0
2779,Control,0
2780,Control,0
2781,Control,0
2782,Control,1
2783,Control,1
2784,Control,1
2785,Control,1
2786,Control,0
2787,Control,1
2788,Control,0
2789,Control,1
2790,Control,1
2791,Control,1
2792,Control,1
2793,Control,0
2794,Control,0
2795,Control,0
2796,Control,0
2797,Control,0
2798,Control,0
2799,Control,1
2800,Control,0
2801,Control,1
2802,Control,1
2803,Control,1
2804,Control,1
2805,Control,0
2806,Control,1
2807,Control,1
2808,Control,0
2809,Control,0
2810,Control,1
2811,Control,0
2812,Control,0
2813,Control,0
2814,Control,0
2815,Control,0
2816,Control,1
2817,Control,0
2818,Control,0
2819,Control,0
2820,Control,0
2821,Control,1
2822,Control,0
2823,Control,0
2824,Control,0
2825,Control,0
2826,Control,1
2827,Control,1
2828,Control,0
2829,Control,0
2830,Control,0
2831,Control,0
2832,Control,0
2833,Control,0
2834,Control,0
2835,Control,0
2836,Control,1
2837,Control,1
2838,Control,0
2839,Control,1
2840,Control,0
2841,Control,0
2842,Control,1
2843,Control,1
2844,Control,1
2845,Control,0
2846,Control,0
2847,Control,1
2848,Control,0
2849,Control,0
2850,Control,0
2851,Control,0
2852,Control,0
2853,Control,0
2854,Control,1
2855,Control,0
2856,Control,0
2857,Control,0
2858,Control,0
2859,Control,0
2860,Control,0
2861,Control,1
2862,Control,0
2863,Control,1
2864,Control,0
2865,Control,0
2866,Control,0
2867,Control,0
2868,Control,1
2869,Control,0
2870,Control,0
2871,Control,1
2872,Control,1
2873,Control,1
2874,Control,0
2875,Control,1
2876,Control,0
2877,Control,0
2878,Control,0
2879,Control,0
2880,Control,0
2881,Control,0
